Name,Provider ID,External ID,Cloud Platform,Subscription,Subscription ID,Projects,Region,Tags,Resource Type,Native Type,Last Seen
rabbitmq-1-vm,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/rabbitmq-1-vm,8075326881374324602,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""goog-dm"": ""rabbitmq-1"", ""rabbitmq-1-deployment"": ""rabbitmq-1-deployment""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:00Z
oke-clydkdfpi3a-nx3ac6fpuna-scr53ylkg4a-0,ocid1.instance.oc1.iad.anuwcljr356jruicewwezr37q6dneevoi2m2drgs4p5brebj6zgczp57jxpa,ocid1.instance.oc1.iad.anuwcljr356jruicewwezr37q6dneevoi2m2drgs4p5brebj6zgczp57jxpa,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""oke"", ""Oracle-Tags.CreatedOn"": ""2024-08-27T14:49:08.795Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:07Z
SUSELinuxSLES15SP2,a14f1cfe-7d0b-4202-9ed6-703a0d0aa848,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.compute/virtualmachines/suselinuxsles15sp2,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",southcentralus,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
Altas-project,arn:aws:ec2:us-east-2:984186218765:instance/i-020f9da6b0269635e,i-020f9da6b0269635e,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""Altas-project"", ""Classification"": ""Confidential""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
lorax-al2-instance3,arn:aws:ec2:eu-west-2:001791986277:instance/i-0e4cffe29a70ef410,i-0e4cffe29a70ef410,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""lorax-al2-instance3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:53Z
esxi-nested-03.wiz-tanzu.local,VirtualMachine:vm-28,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-28,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:41Z
yanivs-data-disk,ocid1.instance.oc1.iad.anuwcljr356jruictsj6e5oenlszcdutku7l5oo5y3d5xqnx45jlrt3hs7ca,ocid1.instance.oc1.iad.anuwcljr356jruictsj6e5oenlszcdutku7l5oo5y3d5xqnx45jlrt3hs7ca,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/yanivs@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2023-11-23T13:06:48.647Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:09Z
amz-linux-business-internal-3,arn:aws:ec2:eu-central-1:001791986277:instance/i-0f6496eee3252efcf,i-0f6496eee3252efcf,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-central-1,"{""Name"": ""amz-linux-business-internal-3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:48Z
attacker-sandboxed,ocid1.instance.oc1.iad.anuwcljr356jruics7bqfbw2tp4cgnphvju7ar54pudv7j4pkog4fax2toea,ocid1.instance.oc1.iad.anuwcljr356jruics7bqfbw2tp4cgnphvju7ar54pudv7j4pkog4fax2toea,OCI,sandbox,ocid1.compartment.oc1..aaaaaaaanqazf4ag7tphk3wrk3akrjz7sxrjj5rrcsu3xbog3jzsxqoww6vq,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""ronen.shustin@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-06-07T11:51:23.571Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:24Z
karpenter,arn:aws:ec2:us-east-2:984186218765:instance/i-00304730b1f37c2b4,i-00304730b1f37c2b4,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""karpenter"", ""aws:ec2:fleet-id"": ""fleet-09975737-c684-e4a5-aeb2-8982ce7c99ec"", ""eks:cluster-name"": ""wiz-demo-infra"", ""eks:nodegroup-name"": ""karpenter-20230425055035901700000007"", ""aws:eks:cluster-name"": ""wiz-demo-infra"", ""aws:ec2launchtemplate:id"": ""lt-0f51a926113b6999f"", ""aws:autoscaling:groupName"": ""eks-karpenter-20230425055035901700000007-50c3db7b-5ed5-bae2-1ded-2a49c1e13e10"", ""aws:ec2launchtemplate:version"": ""7"", ""k8s.io/cluster-autoscaler/enabled"": ""true"", ""kubernetes.io/cluster/wiz-demo-infra"": ""owned"", ""k8s.io/cluster-autoscaler/wiz-demo-infra"": ""owned""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
lorax-al2-instance2,arn:aws:ec2:eu-west-2:001791986277:instance/i-0b80fe35941e52bfc,i-0b80fe35941e52bfc,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""lorax-al2-instance2""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:55Z
models-backup-training,arn:aws:ec2:us-east-2:001791986277:instance/i-0691de6221bb049f7,i-0691de6221bb049f7,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""models-backup-training""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
raaz-cli,arn:aws:ec2:us-west-2:984186218765:instance/i-03030fa35e87faf85,i-03030fa35e87faf85,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-2,"{""Name"": ""raaz-cli""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:02Z
vCLS (20),VirtualMachine:vm-72,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-72,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:40Z
it-manage-admin-cli,arn:aws:ec2:eu-central-1:984186218765:instance/i-0e702bd932a7f2581,i-0e702bd932a7f2581,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""it-manage-admin-cli""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:01Z
wizard-maker-cluster-wizards-eks-self-managed-ng-129-Node,arn:aws:ec2:eu-central-1:984186218765:instance/i-0c0de30b00d636943,i-0c0de30b00d636943,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs,Microservices Prod",eu-central-1,"{""Name"": ""wizard-maker-cluster-wizards-eks-self-managed-ng-129-Node"", ""aws:eks:cluster-name"": ""wizard-maker-cluster"", ""aws:ec2launchtemplate:id"": ""lt-0c805f84582380262"", ""aws:autoscaling:groupName"": ""eksctl-wizard-maker-cluster-nodegroup-wizards-eks-self-managed-ng-129-NodeGroup-1uSbIBAnqEus"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:eu-central-1:984186218765:stack/eksctl-wizard-maker-cluster-nodegroup-wizards-eks-self-managed-ng-129/bb844700-fc22-11ee-8a7f-0220d75727db"", ""alpha.eksctl.io/cluster-name"": ""wizard-maker-cluster"", ""aws:cloudformation:logical-id"": ""NodeGroup"", ""aws:cloudformation:stack-name"": ""eksctl-wizard-maker-cluster-nodegroup-wizards-eks-self-managed-ng-129"", ""aws:ec2launchtemplate:version"": ""1"", ""alpha.eksctl.io/eksctl-version"": ""0.175.0"", ""alpha.eksctl.io/nodegroup-name"": ""wizards-eks-self-managed-ng-129"", ""alpha.eksctl.io/nodegroup-type"": ""unmanaged"", ""eksctl.io/v1alpha2/nodegroup-name"": ""wizards-eks-self-managed-ng-129"", ""kubernetes.io/cluster/wizard-maker-cluster"": ""owned"", ""eksctl.cluster.k8s.io/v1alpha1/cluster-name"": ""wizard-maker-cluster""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:08Z
Kibana-FE,e8967e61-4d8a-4c7e-bea3-ae3310444ddb,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/demoresources-shared-rg-01/providers/microsoft.compute/virtualmachines/kibana-fe,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""BU"": ""Finance"", ""Owner"": ""DemoTeam""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
testgallary,a34694e7-d48d-4464-bd42-753e8326b526,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/test-group/providers/microsoft.compute/virtualmachines/testgallary,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
Exim-misconfig-dani,arn:aws:ec2:us-east-2:001791986277:instance/i-02f2584e1898f313f,i-02f2584e1898f313f,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""Exim-misconfig-dani""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:56Z
Postgresql-EASM-Demo,arn:aws:ec2:us-east-2:001791986277:instance/i-0fca59c15f1e96176,i-0fca59c15f1e96176,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""Name"": ""Postgresql-EASM-Demo"", ""Owner"": ""TCC"", ""Source"": ""-"", ""CostCenter"": ""-"", ""Managed_by"": ""Cloudformation"", ""Application"": ""Postgresql"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-east-2:001791986277:stack/EASM-Demo-Stack/b82fdbb0-4faf-11ef-a3bc-06b14c9fca9f"", ""aws:cloudformation:logical-id"": ""PostgresqlInstance"", ""aws:cloudformation:stack-name"": ""EASM-Demo-Stack""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:58Z
CreditProd,arn:aws:ec2:us-west-2:001791986277:instance/i-02f1f6b1ec1b5bd33,i-02f1f6b1ec1b5bd33,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-west-2,"{""Name"": ""CreditProd"", ""spotinst:aws:ec2:group:id"": ""OregonProd""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:47Z
generic-appserver,arn:aws:ec2:eu-west-2:001791986277:instance/i-0a4a21a13e84c5789,i-0a4a21a13e84c5789,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-west-2,"{""Name"": ""generic-appserver""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:57Z
wiz-attack-simulation-instance-3-3ffb770c,arn:aws:ec2:eu-north-1:001791986277:instance/i-0a5b9a387c315b8bc,i-0a5b9a387c315b8bc,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-north-1,"{""Name"": ""wiz-attack-simulation-instance-3-3ffb770c"", ""wiz-attack-simulation"": ""true""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:45Z
aws-cloud9-demo-bastion-f1dcc7bdf79940dbb336ec45a3a7fc24,arn:aws:ec2:us-east-2:984186218765:instance/i-0e8cce357301de117,i-0e8cce357301de117,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""aws-cloud9-demo-bastion-f1dcc7bdf79940dbb336ec45a3a7fc24"", ""aws:cloud9:owner"": ""AROA6KJQR5EGXUUYNI7LD:jeff.morgan@wiz.io"", ""aws:cloud9:environment"": ""f1dcc7bdf79940dbb336ec45a3a7fc24"", ""aws:cloudformation:stack-id"": ""arn:aws:cloudformation:us-east-2:984186218765:stack/aws-cloud9-demo-bastion-f1dcc7bdf79940dbb336ec45a3a7fc24/d13b3c70-7668-11ed-98b8-06c0a2633274"", ""aws:cloudformation:logical-id"": ""Instance"", ""aws:cloudformation:stack-name"": ""aws-cloud9-demo-bastion-f1dcc7bdf79940dbb336ec45a3a7fc24""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:11Z
oke-cikkkr27lua-njy2enb3bfq-sruvkheek4a-0,ocid1.instance.oc1.iad.anuwcljr356jruicjeiudjxnbfunapjnmpa7xtozncsyjaozazrc2ey6ba4q,ocid1.instance.oc1.iad.anuwcljr356jruicjeiudjxnbfunapjnmpa7xtozncsyjaozazrc2ey6ba4q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""oke"", ""Oracle-Tags.CreatedOn"": ""2022-05-11T09:16:35.636Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
arn:aws:ec2:us-east-2:984186218765:instance/i-034fd0098d896a65b,arn:aws:ec2:us-east-2:984186218765:instance/i-034fd0098d896a65b,i-034fd0098d896a65b,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,{},VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:09Z
dapl-jd-windows-ausww,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-central1-a/instances/dapl-jd-windows-ausww,1687598997206877117,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-central1,"{""windows"": ""windows"", ""environment"": ""demo""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:26:08Z
vCLS (22),VirtualMachine:vm-74,64c6a781-bab2-443f-be83-d2d235a25419_VirtualMachine:vm-74,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#virtualMachine,2024-10-30T19:06:40Z
PrimaryAnalytics-DE,arn:aws:ec2:eu-central-1:984186218765:instance/i-0f8b404a391736f40,i-0f8b404a391736f40,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""PrimaryAnalytics-DE"", ""Owner"": ""JD""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
amz-linux-system-interact,arn:aws:ec2:eu-central-1:984186218765:instance/i-0b4487631fe6d7893,i-0b4487631fe6d7893,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""amz-linux-system-interact"", ""Wiz_to_Fortinet_Tag"": ""Block""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:02Z
oke-cbmsrmkga6a-newjognl63q-sfiupc3bgda-1,ocid1.instance.oc1.iad.anuwcljr356jruicyennuzehhglem6zpbhfe7qvahrdbay4zjggjaeoa5k3q,ocid1.instance.oc1.iad.anuwcljr356jruicyennuzehhglem6zpbhfe7qvahrdbay4zjggjaeoa5k3q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""OKEnodePoolName"": ""pool1"", ""Oracle-Tags.CreatedBy"": ""oke"", ""Oracle-Tags.CreatedOn"": ""2023-01-12T09:04:17.571Z""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
MS2016ServerBase-v001,arn:aws:ec2:eu-central-1:984186218765:instance/i-0227cb1c0da452956,i-0227cb1c0da452956,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""MS2016ServerBase-v001""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
lke107785-160976-645cb0233e83,3e24830f32e26d5f49811708eaa565ff87caa125,65685680,Linode,B5F41BA9-0189-4534-B39B0BC67FB732F3,B5F41BA9-0189-4534-B39B0BC67FB732F3,,us-southeast,{},VIRTUAL_MACHINE,linode/instance,2024-10-30T19:42:30Z
ubuntu-focal-20.04-amd64-server,arn:aws:ec2:eu-central-1:984186218765:instance/i-059c5e6eb2ec56d34,i-059c5e6eb2ec56d34,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""ubuntu-focal-20.04-amd64-server""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:06Z
OracleLinux78V001,9fcb1b02-3c0e-438a-bd6c-f8ae23cc0a3b,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/us2eastrg/providers/microsoft.compute/virtualmachines/oraclelinux78v001,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus2,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:53Z
cluster-krqsv-master-0,ce45fb6a-2780-462a-85f0-0b6c3a29353b,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/aro-b6ppqb26/providers/microsoft.compute/virtualmachines/cluster-krqsv-master-0,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachines,2024-10-30T19:50:52Z
it-manage-regional-amz-linux-v3,arn:aws:ec2:eu-central-1:984186218765:instance/i-04dbeb11490a96a53,i-04dbeb11490a96a53,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""it-manage-regional-amz-linux-v3""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
aks-nodepool1-33322308-vmss_2,3b66c18b-e048-48b4-a464-388a4d94cd33,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/mc_aksenvgroup_aksfunctionalrt_westeurope/providers/microsoft.compute/virtualmachinescalesets/aks-nodepool1-33322308-vmss/virtualmachines/2,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,"{""poolName"": ""nodepool1"", ""orchestrator"": ""Kubernetes:1.18.10"", ""creationSource"": ""aks-aks-nodepool1-33322308-vmss"", ""aksEngineVersion"": ""v0.47.0-aks-gomod-av-aks"", ""resourceNameSuffix"": ""33322308""}",VIRTUAL_MACHINE,Microsoft.Compute/virtualMachineScaleSets/virtualMachines,2024-10-30T19:50:52Z
raaz-encrypted-ebs,arn:aws:ec2:us-west-2:984186218765:instance/i-0f65952833eca6471,i-0f65952833eca6471,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-west-2,"{""Name"": ""raaz-encrypted-ebs""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:05Z
olf-jd-payment-handler-vm,arn:aws:ec2:eu-central-1:984186218765:instance/i-01becd70ad46d4bca,i-01becd70ad46d4bca,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""olf-jd-payment-handler-vm"", ""Owner"": ""JD"", ""Environment"": ""demo-scenarios""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:01Z
malware-test,arn:aws:ec2:us-east-2:984186218765:instance/i-09456aeda8e4dc550,i-09456aeda8e4dc550,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""malware-test"", ""Scenario"": ""Malware""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
pwnedVM,arn:aws:ec2:us-east-2:984186218765:instance/i-0f1f41727113eef61,i-0f1f41727113eef61,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""pwnedVM""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:10Z
esxi-nested-01.wiz-tanzu.local,HostSystem:host-66,64c6a781-bab2-443f-be83-d2d235a25419_HostSystem:host-66,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#hostSystem,2024-10-30T19:06:35Z
esxi-nested-03.wiz-tanzu.local,HostSystem:host-63,64c6a781-bab2-443f-be83-d2d235a25419_HostSystem:host-63,vSphere,Tanzu-Datacenter,64c6a781-bab2-443f-be83-d2d235a25419_Datacenter:datacenter-3,Vsphere Env,,{},VIRTUAL_MACHINE,vsphere#hostSystem,2024-10-30T19:06:31Z
SELinux-Enabled,arn:aws:ec2:eu-central-1:984186218765:instance/i-0b009d0e08c9299d7,i-0b009d0e08c9299d7,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""Name"": ""SELinux-Enabled""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:29:59Z
OronVM,ocid1.instance.oc1.iad.anuwcljr356jruicju3j6gsrtt3e2g4h2p5pqiz6ijnaxwxguj3vtn6glf6q,ocid1.instance.oc1.iad.anuwcljr356jruicju3j6gsrtt3e2g4h2p5pqiz6ijnaxwxguj3vtn6glf6q,OCI,playgroundwiz,ocid1.tenancy.oc1..aaaaaaaagigkayqhmlcvctybckug2tjwur5y64prmbvpdzsnwxjqu6noxm2a,"Acme,Acme Oracle App,OCI demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-ashburn-1,"{""wiz.wiz"": ""Oron""}",VIRTUAL_MACHINE,oci#computeInstance,2024-10-30T19:04:08Z
Matika-Nginx,arn:aws:ec2:us-east-1:984186218765:instance/i-04edf2c11aa8cf1b4,i-04edf2c11aa8cf1b4,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-1,"{""Name"": ""Matika-Nginx""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:04Z
arn:aws:ec2:eu-north-1:001791986277:instance/i-0623237895d86e00e,arn:aws:ec2:eu-north-1:001791986277:instance/i-0623237895d86e00e,i-0623237895d86e00e,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",eu-north-1,{},VIRTUAL_MACHINE,virtualMachine,2024-10-30T20:04:45Z
karpenter.sh/provisioner-name/default,arn:aws:ec2:us-east-2:984186218765:instance/i-09f0e65533e272de6,i-09f0e65533e272de6,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,"{""Name"": ""karpenter.sh/provisioner-name/default"", ""aws:ec2:fleet-id"": ""fleet-ab97ddbd-6c04-c4a5-ac1a-09280494dbb8"", ""aws:eks:cluster-name"": ""wiz-demo-infra"", ""karpenter.sh/discovery"": ""wiz-demo-infra"", ""aws:ec2launchtemplate:id"": ""lt-06b30bceefbfed06b"", ""aws:ec2launchtemplate:version"": ""1"", ""karpenter.sh/provisioner-name"": ""default"", ""kubernetes.io/cluster/wiz-demo-infra"": ""owned""}",VIRTUAL_MACHINE,virtualMachine,2024-10-30T18:30:11Z
bapl-jd-builder-instancegroup-lkjc,https://www.googleapis.com/compute/v1/projects/acme-prod-env/zones/us-east1-b/instances/bapl-jd-builder-instancegroup-lkjc,1660648554154987455,GCP,ACME-PROD-ENV,acme-prod-env,"ACME corp,Acme,Acme GCP App,App A,EBC_Labs,GCP Demo,GCP Subscription Project ,Google Workspace _GCP Org Demo,Wiz Factory Prod,Wiz Inc,Wiz Prod",us-east1,"{""http-server"": ""http-server"", ""https-server"": ""https-server""}",VIRTUAL_MACHINE,compute#instance,2024-10-30T19:25:58Z
tomlr-compute-gallery_0,91a30421-fe93-455b-b446-16fea8f0de7f,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/test-group/providers/microsoft.compute/virtualmachinescalesets/tomlr-compute-gallery/virtualmachines/0,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,{},VIRTUAL_MACHINE,Microsoft.Compute/virtualMachineScaleSets/virtualMachines,2024-10-30T19:50:51Z
